C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Ax,Ay,Az,Gr,Gp,Fx_norm,Fy_norm,Fz_norm
0.63875,0.62125,0.67875,0.60375,0.7175,0.53875,0.85,0.8375,0.76,0.71125,0.73375,0.66875,0.49570398879154637,0.50067520804848,0.5515183740990193,0.49969923003142064,0.4985964068132964,0.33240727797958647,0.22091153981050876,0.2169746879022688
0.63875,0.62125,0.67875,0.60375,0.7175,0.53875,0.85,0.8375,0.76,0.71125,0.73375,0.66875,0.4956638983136679,0.5006773180736315,0.5515331442750797,0.49974434552670755,0.49861645814453504,0.3315065149073334,0.2200802484590723,0.2165277649420319
0.63875,0.62125,0.67875,0.60375,0.7175,0.53875,0.85,0.8375,0.76,0.71125,0.73375,0.66875,0.4956550362080316,0.500683648149086,0.551567326682534,0.49984359961633873,0.49860442734579186,0.3273936546627106,0.22112018382244186,0.21741349313939698
0.63875,0.62125,0.67875,0.60375,0.7175,0.53875,0.85,0.8375,0.76,0.71125,0.73375,0.66875,0.4956449080873044,0.5006178153643591,0.551567326682534,0.499927815207541,0.4985081809558465,0.326026567619812,0.22049578447289536,0.21725894891081984
0.6385000000000001,0.62125,0.67875,0.60375,0.7177500000000001,0.53875,0.85,0.8372499999999999,0.7597499999999999,0.711,0.7332500000000001,0.66825,0.4956145237251228,0.5006583278472679,0.551567326682534,0.49996390760377046,0.4984480269503703,0.3251287057376255,0.2231985192826483,0.2145965947677825
0.63825,0.62125,0.67875,0.60375,0.718,0.53875,0.85,0.8370000000000001,0.7595000000000001,0.71075,0.73275,0.6677500000000001,0.4955790753025776,0.5006026231832683,0.5516078391654429,0.4999879692012568,0.4983999037553976,0.3260410622814671,0.2215359391600553,0.21503846371859084
0.638,0.62125,0.67875,0.60375,0.71825,0.53875,0.85,0.83675,0.75925,0.7105,0.73225,0.6672499999999999,0.4956094596647592,0.5005266622778144,0.551542006380716,0.5,0.49825553419400015,0.3260410622814671,0.2215359391600553,0.21503846371859084
0.63775,0.62125,0.67875,0.60375,0.7184999999999999,0.53875,0.85,0.8365,0.759,0.71025,0.73175,0.66675,0.49562971590621363,0.5005722388210867,0.5514863017167164,0.49996390760377046,0.4982795957914865,0.32421924473951164,0.22257477532419304,0.21473950005244885
0.6375,0.62125,0.67875,0.60375,0.71875,0.53875,0.85,0.83625,0.75875,0.71,0.73125,0.66625,0.4956702283891224,0.5006026231832683,0.5515318782599888,0.4999037536100546,0.49838787296841475,0.32284345977075235,0.22340672464700068,0.2138516557681715
0.63775,0.62125,0.6785,0.60375,0.71875,0.5385,0.8502500000000001,0.83675,0.75875,0.70975,0.7304999999999999,0.6657500000000001,0.4956702283891224,0.5006330075454499,0.5515369423203524,0.499927815207541,0.4984600577843944,0.32284345977075235,0.22340672464700068,0.2138516557681715
0.638,0.62125,0.67825,0.60375,0.71875,0.53825,0.8504999999999999,0.8372499999999999,0.75875,0.7095,0.7297499999999999,0.66525,0.4957056768116676,0.5006735200283587,0.551466045475262,0.4999518768050273,0.49856833496132263,0.3201237803466104,0.22486241534798365,0.21355435627253824
0.63825,0.62125,0.6779999999999999,0.60375,0.71875,0.5379999999999999,0.85075,0.8377500000000001,0.75875,0.7092499999999999,0.7290000000000001,0.66475,0.4956904846305768,0.5007190965716312,0.5515217501392616,0.49989172281131145,0.49873676612020645,0.32194270234283795,0.22569436209051136,0.21502117162659687
0.6385000000000001,0.62125,0.6777500000000001,0.60375,0.71875,0.53775,0.851,0.83825,0.75875,0.7090000000000001,0.7282500000000001,0.66425,0.4956347799665772,0.5006380716058135,0.551567326682534,0.499927815207541,0.49871270452272015,0.3182961660688607,0.22507040138854562,0.21486983087965975
0.63875,0.62125,0.6775,0.60375,0.71875,0.5375,0.85125,0.83875,0.75875,0.70875,0.7275,0.66375,0.4955790753025776,0.5006330075454499,0.5515470704410796,0.49989172281131145,0.4986405197537817,0.31921142380276873,0.2265260920895286,0.21531341618101518
0.63875,0.62125,0.6775,0.60375,0.71875,0.5375,0.85125,0.83875,0.75875,0.70875,0.7275,0.66375,0.4955638831214868,0.5005773028814503,0.5515571985618068,0.49983156881759555,0.4986405197537817,0.31919982468684155,0.2277740134934601,0.2144194407422319
0.63875,0.62125,0.6775,0.60375,0.71875,0.5375,0.85125,0.83875,0.75875,0.70875,0.7275,0.66375,0.4956398440269408,0.5005823669418139,0.5516280954068973,0.4997834456226229,0.498592396558809,0.3210361425347906,0.22964633682721808,0.21588412696436868
0.63875,0.62125,0.6775,0.60375,0.71875,0.5375,0.85125,0.83875,0.75875,0.70875,0.7275,0.66375,0.4956347799665772,0.5005874310021775,0.5516179672861701,0.4998556304150819,0.49858036577182613,0.3210361425347906,0.22964633682721808,0.21588412696436868
