C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Ax,Ay,Az,Gr,Gp,Fx_norm,Fy_norm,Fz_norm
0.635,0.625,0.68375,0.605,0.71,0.54,0.85875,0.8675,0.76625,0.71875,0.7325,0.7075,0.4974212646484375,0.5001983642578125,0.531158447265625,0.49981415661539424,0.49950054590387205,0.28817159020272354,0.17580171296370625,0.20932701373560364
0.635,0.625,0.68375,0.605,0.71,0.54,0.85875,0.8675,0.76625,0.71875,0.7325,0.7075,0.4974021911621094,0.5002174377441406,0.5311470031738281,0.49980834900962534,0.49956442956733027,0.28817159020272354,0.17580171296370625,0.20932701373560364
0.635,0.625,0.68375,0.605,0.71,0.54,0.85875,0.8675,0.76625,0.71875,0.7325,0.7075,0.49736328125,0.5001983642578125,0.53114013671875,0.49983971008077754,0.49959579063848253,0.28817159020272354,0.17580171296370625,0.20932701373560364
0.635,0.625,0.684,0.605,0.71,0.5397500000000001,0.8590000000000001,0.86775,0.76625,0.71875,0.73275,0.708,0.4973724365234375,0.50020751953125,0.5311279296875,0.49988849396923657,0.49965851278078693,0.28817159020272354,0.17580171296370625,0.20932701373560364
0.635,0.625,0.68425,0.605,0.71,0.5395,0.85925,0.868,0.76625,0.71875,0.733,0.7084999999999999,0.4972991943359375,0.50020751953125,0.5310791015625,0.4999094013500047,0.4996933584154005,0.28817159020272354,0.17580171296370625,0.20932701373560364
0.635,0.625,0.6845,0.605,0.71,0.53925,0.8595,0.8682500000000001,0.76625,0.71875,0.7332500000000001,0.7090000000000001,0.4972686767578125,0.5002471923828125,0.531060791015625,0.4999651543653864,0.49973517317693683,0.28817159020272354,0.17580171296370625,0.20932701373560364
0.635,0.625,0.68475,0.605,0.71,0.539,0.8597499999999999,0.8684999999999999,0.76625,0.71875,0.7334999999999999,0.7095,0.497271728515625,0.500238037109375,0.531072998046875,0.5,0.4996863892884778,0.28817159020272354,0.17580171296370625,0.20932701373560364
0.635,0.625,0.685,0.605,0.71,0.53875,0.86,0.86875,0.76625,0.71875,0.73375,0.71,0.4972991943359375,0.5002960205078125,0.5310699462890625,0.4999581852384637,0.49966548190770965,0.28817159020272354,0.17580171296370625,0.20932701373560364
0.635,0.625,0.685,0.60525,0.71,0.5385,0.8604999999999999,0.86875,0.7665000000000001,0.71875,0.7334999999999999,0.71,0.4973388671875,0.5003204345703125,0.531060791015625,0.4999094013500047,0.49959579063848253,0.28817159020272354,0.17580171296370625,0.20932701373560364
0.635,0.625,0.685,0.6054999999999999,0.71,0.53825,0.861,0.86875,0.7667499999999999,0.71875,0.7332500000000001,0.71,0.49737548828125,0.5003173828125,0.5311004638671875,0.49984667920770026,0.49956791413079166,0.28817159020272354,0.17580171296370625,0.20932701373560364
