C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Ax,Ay,Az,Gr,Gp,Fx_norm,Fy_norm,Fz_norm
0.62625,0.60375,0.65375,0.5525,0.70125,0.5025,0.87375,0.785,0.80125,0.7475,0.74,0.68875,0.482103952692188,0.4994812739910779,0.65805581491856,0.4991991457650857,0.49626268023706654,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.6259375,0.60375,0.6540625,0.5525,0.7009375,0.5025,0.87375,0.7846875,0.8009375,0.7478125,0.7403125,0.68875,0.48188997821350765,0.4994358854652972,0.6577769996887644,0.49926588361799523,0.49572877741379034,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.62575,0.60375,0.65425,0.5525,0.70075,0.5025,0.87375,0.7845,0.8007500000000001,0.748,0.7404999999999999,0.68875,0.4819016495487084,0.49945533769063183,0.6578120136943666,0.4993059263297409,0.4958355579784456,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.6255,0.60375,0.6545000000000001,0.5525,0.7005,0.5025,0.87375,0.78425,0.8005,0.7482500000000001,0.74075,0.68875,0.48204170557111736,0.49951758481170244,0.6577653283535636,0.49935931661206856,0.49588894826077323,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.62525,0.60375,0.6547499999999999,0.5525,0.70025,0.5025,0.87375,0.784,0.80025,0.7484999999999999,0.741,0.68875,0.4819327731092437,0.4995798319327731,0.657609710550887,0.49962626802370663,0.49588894826077323,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.5525,0.7,0.5025,0.87375,0.78375,0.8,0.74875,0.74125,0.68875,0.4818549642079054,0.49947089947089945,0.6576719576719576,0.4996796583060343,0.49562199679694524,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.5525,0.7,0.5025,0.87375,0.78375,0.8,0.74875,0.74125,0.68875,0.4819483348895114,0.4995953937130408,0.6579053843759726,0.49994660971767235,0.4958355579262557,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.5525,0.7,0.5025,0.87375,0.78375,0.8,0.74875,0.74125,0.68875,0.48179271708683474,0.4996265172735761,0.657796451914099,0.5001067805646553,0.49562199679694524,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55225,0.7,0.5025,0.87375,0.78375,0.8,0.7482500000000001,0.7415,0.6884999999999999,0.48141923436041084,0.4996732026143791,0.6578742608154373,0.5002135611293105,0.4952482648728418,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.552,0.7,0.5025,0.87375,0.78375,0.8,0.74775,0.74175,0.68825,0.48146591970121383,0.49945533769063183,0.6579053843759726,0.5003737319762933,0.49535504543749703,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55175,0.7,0.5025,0.87375,0.78375,0.8,0.74725,0.742,0.688,0.4815126050420168,0.49956427015250543,0.657703081232493,0.500427122258621,0.49562199690132497,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.5515,0.7,0.5025,0.87375,0.78375,0.8,0.74675,0.74225,0.6877500000000001,0.48141923436041084,0.49956427015250543,0.6576252723311546,0.5003737319762933,0.49583555803063545,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55125,0.7,0.5025,0.87375,0.78375,0.8,0.74625,0.7425,0.6875,0.4816215375038905,0.4995953937130408,0.657703081232493,0.5003737319762933,0.4962626802892564,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55125,0.7,0.5025,0.87375,0.78375,0.8,0.74625,0.7425,0.6875,0.48176159352629944,0.4992997198879552,0.6576719576719576,0.5005339028232763,0.4964762414185669,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55125,0.7,0.5025,0.87375,0.78375,0.8,0.74625,0.7425,0.6875,0.4818082788671024,0.4993775287892935,0.6577342047930284,0.5004805125409486,0.4964228511362393,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55125,0.7,0.5025,0.8734999999999999,0.78375,0.8,0.7465,0.74225,0.6877500000000001,0.4817304699657641,0.4993464052287582,0.6578898225957049,0.5005339028232763,0.49652963170089454,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55125,0.7,0.5025,0.8732500000000001,0.78375,0.8,0.74675,0.742,0.688,0.4817304699657641,0.4992997198879552,0.6579053843759726,0.5008008542349143,0.49658302198322213,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55125,0.7,0.5025,0.873,0.78375,0.8,0.747,0.74175,0.68825,0.4815748521630875,0.4992063492063492,0.6579053843759726,0.5013347570581905,0.4967965831125326,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55125,0.7,0.5025,0.87275,0.78375,0.8,0.74725,0.7415,0.6884999999999999,0.4815748521630875,0.4995331465919701,0.6579987550575785,0.5014415376228457,0.4970635344719809,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55125,0.7,0.5025,0.8725,0.78375,0.8,0.7475,0.74125,0.68875,0.4815904139433551,0.4995953937130408,0.6580143168378463,0.5020822210107772,0.4970101441896533,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.655,0.55125,0.7,0.5025,0.8725,0.78375,0.8,0.7475,0.74125,0.68875,0.4815592903828198,0.4997510115157174,0.6580765639589169,0.502669514116381,0.4973838761659466,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.6552500000000001,0.55125,0.7,0.5025,0.8725,0.78425,0.8,0.7475,0.7415,0.6892499999999999,0.4816837846249611,0.4995953937130408,0.6580143168378463,0.5028296849633639,0.49775760814223996,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.6555,0.55125,0.7,0.5025,0.8725,0.78475,0.8,0.7475,0.74175,0.68975,0.4819016495487084,0.49947089947089945,0.6580298786181139,0.5028296849633639,0.49781099842456755,0.5419167980939821,0.4546538385504509,0.4701070541259506
0.625,0.60375,0.65575,0.55125,0.7,0.5025,0.8725,0.78525,0.8,0.7475,0.742,0.69025,0.482010582010582,0.4992685963274199,0.6580454403983815,0.503096636375002,0.49781099842456755,0.5419167980939821,0.4546538385504509,0.4701070541259506
