C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Ax,Ay,Az,Gr,Gp,Fx_norm,Fy_norm,Fz_norm
0.6475,0.64125,0.69375,0.62,0.7125,0.605,0.885,0.82625,0.77375,0.72625,0.76,0.72375,0.4979282980441729,0.5027095988857286,0.5356285918278966,0.5000816443150641,0.49956116180653076,0.07778019836990754,0.4527392701444318,0.002584681686891343
0.6475,0.64125,0.69375,0.62,0.7125,0.605,0.885,0.82625,0.77375,0.72625,0.76,0.72375,0.4979370764422908,0.5027520278099652,0.5356359071596615,0.5000688873908353,0.499548404882302,0.07778019836990754,0.4527392701444318,0.002584681686891343
0.6475,0.64125,0.69375,0.62,0.7125,0.605,0.8852500000000001,0.826,0.77375,0.72625,0.76,0.72375,0.49793883212191437,0.502752905649777,0.5356543417957091,0.5000734798835577,0.4996019839640628,0.07778019836990754,0.4527392701444318,0.002584681686891343
0.6475,0.64125,0.69375,0.62,0.7125,0.605,0.8855,0.82575,0.77375,0.72625,0.76,0.72375,0.4979774570736332,0.5027669510867657,0.5356859440289335,0.5000306166181491,0.49966321720036083,0.07778019836990754,0.4527392701444318,0.002584681686891343
0.6475,0.6409999999999999,0.69375,0.61975,0.7125,0.60475,0.8855,0.8255,0.77375,0.72625,0.7602500000000001,0.7240000000000001,0.4979493661996559,0.5028125987569788,0.5357456371361354,0.500061233236298,0.4996693405239906,0.07778019836990754,0.4527392701444318,0.002584681686891343
0.6475,0.64075,0.69375,0.6195,0.7125,0.6045,0.8855,0.82525,0.77375,0.72625,0.7605,0.72425,0.49788265037395973,0.5028652691456863,0.5357421257768882,0.5001592064083893,0.4996815871712502,0.07778019836990754,0.4527392701444318,0.002584681686891343
0.6475,0.6405,0.69375,0.61925,0.7125,0.60425,0.8855,0.825,0.77375,0.72625,0.76075,0.7245,0.4978510481407353,0.5028652691456863,0.5357631939323713,0.5002571795804804,0.49969383381850985,0.07778019836990754,0.4527392701444318,0.002584681686891343
0.6475,0.6402500000000001,0.69375,0.619,0.7125,0.604,0.8852500000000001,0.825,0.77375,0.72625,0.7609999999999999,0.7247499999999999,0.49786158221847676,0.502879314582675,0.5357631939323713,0.5003367827876679,0.4996387239058416,0.07778019836990754,0.4527392701444318,0.002584681686891343
0.6475,0.64,0.69375,0.61875,0.7125,0.60375,0.885,0.825,0.77375,0.72625,0.76125,0.725,0.49783700270374664,0.502879314582675,0.5357842620878542,0.5004041393475958,0.49958361399317336,0.07778019836990754,0.4527392701444318,0.002584681686891343
0.6475,0.64,0.69375,0.61875,0.7125,0.60375,0.885,0.825,0.77375,0.72625,0.76125,0.725,0.49786158221847676,0.5028231328347204,0.5357456371361354,0.5003673994058169,0.49955912069865416,0.07828471173591145,0.45199673719871325,0.0020106511889619767
0.6475,0.64,0.69375,0.61875,0.7125,0.60375,0.885,0.825,0.77375,0.72625,0.76125,0.725,0.49790020717019556,0.5028371782717089,0.5357035008251694,0.5002694262337257,0.49958361399317336,0.07828471173591145,0.45199673719871325,0.0020106511889619767
0.6475,0.64,0.69375,0.61875,0.7125,0.60375,0.885,0.825,0.77375,0.72625,0.76125,0.725,0.4978966958109484,0.5027915306014958,0.5356473190772147,0.5001530830907451,0.49956524402826963,0.07803485993501556,0.4528631137215945,0.0019179231481200466
0.6475,0.6405,0.693,0.61875,0.7122499999999999,0.6035,0.8847499999999999,0.825,0.77375,0.72675,0.76125,0.7254999999999999,0.49790020717019556,0.5027493942905299,0.535650830436462,0.5000551099126682,0.4995713673518994,0.07803485993501556,0.4528631137215945,0.0019179231481200466
0.6475,0.6409999999999999,0.6922499999999999,0.61875,0.7120000000000001,0.6032500000000001,0.8845000000000001,0.825,0.77375,0.72725,0.76125,0.726,0.49790020717019556,0.5027388602127884,0.5356367849994733,0.5000244932945193,0.4996019839700484,0.07803485993501556,0.4528631137215945,0.0019179231481200466
0.6475,0.6415000000000001,0.6915,0.61875,0.71175,0.603,0.88425,0.825,0.77375,0.72775,0.76125,0.7265,0.49794234348116156,0.5027037466203167,0.535671898591945,0.5000183699708894,0.49964484723545705,0.07803485993501556,0.4528631137215945,0.0019179231481200466
0.6475,0.6415000000000001,0.69075,0.61875,0.7115,0.60275,0.88425,0.825,0.77375,0.7282500000000001,0.7609999999999999,0.727,0.4979353207626672,0.5026967239018224,0.5356297622809789,0.5000061233236298,0.4996081072936782,0.07828952462132033,0.4527392701444318,0.0018221207736613908
0.6475,0.6415000000000001,0.69,0.61875,0.71125,0.6025,0.88425,0.825,0.77375,0.72875,0.76075,0.7275,0.498016082025352,0.5027107693388111,0.5356367849994733,0.5000061233236298,0.4996448472294714,0.07778180266504384,0.4527390089585781,0.0012423917181164864
0.6475,0.6409999999999999,0.69,0.61875,0.71125,0.6025,0.8845000000000001,0.825,0.77375,0.72875,0.7605,0.7275,0.49802310474384637,0.502752905649777,0.5356262509217318,0.49998775335274037,0.4996815871712502,0.07778180266504384,0.4527390089585781,0.0012423917181164864
0.6475,0.6405,0.69,0.61875,0.71125,0.6025,0.8847499999999999,0.825,0.77375,0.72875,0.7602500000000001,0.7275,0.4980547069770708,0.5027458829312828,0.5356157168439903,0.4999816300291106,0.49968771049488003,0.07778180266504384,0.4527390089585781,0.0012423917181164864
0.6475,0.6405,0.69,0.61875,0.71125,0.6025,0.8847499999999999,0.825,0.77375,0.7290000000000001,0.7602500000000001,0.7275,0.49803012746234065,0.5028090873977317,0.5356051827662488,0.4998285469323799,0.4998224236147357,0.07778180266504384,0.4527390089585781,0.0012423917181164864
0.6475,0.6409999999999999,0.69,0.61875,0.71125,0.6025,0.8845000000000001,0.825,0.77375,0.72925,0.7605,0.7275,0.4979844797921275,0.5027669510867657,0.5357245689806525,0.499699957136154,0.5,0.07778019836990754,0.4528635055003752,0.0018192320647657959
0.6475,0.6415000000000001,0.69,0.61875,0.71125,0.6025,0.88425,0.825,0.77375,0.7295,0.76075,0.7275,0.4979282980441729,0.5027634397275185,0.5357737280101127,0.49958361399317336,0.5001653297380046,0.07778019836990754,0.4528635055003752,0.0018192320647657959
0.6475,0.642,0.69,0.61875,0.71125,0.6025,0.884,0.825,0.77375,0.7297499999999999,0.7609999999999999,0.7275,0.49790020717019556,0.5027388602127884,0.5357877734471014,0.4994733941738225,0.50031228950512,0.0775335520380875,0.4526151669178028,0.0022047958421518334
0.6475,0.6425,0.69,0.61875,0.71125,0.6025,0.88375,0.825,0.77375,0.73,0.76125,0.7275,0.4978405140629938,0.5027353488535412,0.5357983075248429,0.49936317435447175,0.5004531259486055,0.07702743437694731,0.45286324431452135,0.0017218021376051475
0.6475,0.6425,0.69,0.61875,0.71125,0.6025,0.88375,0.825,0.77375,0.73,0.76125,0.7275,0.49780891182976933,0.5027213034165525,0.5357737280101127,0.49933868105995255,0.5004163860068266,0.07702743437694731,0.45286324431452135,0.0017218021376051475
0.6475,0.6425,0.69,0.61875,0.71125,0.6025,0.88375,0.825,0.77375,0.73,0.76125,0.7275,0.49775273008181464,0.5027283261350469,0.5357070121844166,0.4993080644358179,0.5003796460650478,0.07702743437694731,0.45286324431452135,0.0017218021376051475
0.6475,0.6425,0.68975,0.61925,0.71125,0.6025,0.88375,0.82475,0.77425,0.7304999999999999,0.76225,0.73075,0.49765441202289407,0.5027493942905299,0.5357491484953826,0.4993509276952408,0.5001469597671153,0.07702743437694731,0.45286324431452135,0.0017218021376051475
0.6475,0.6425,0.6895,0.61975,0.71125,0.6025,0.88375,0.8245,0.7747499999999999,0.731,0.76325,0.7340000000000001,0.4976052529934338,0.5027213034165525,0.5357772393693598,0.4994244075728128,0.4999326434340865,0.07853777212707992,0.4528631137215945,0.0017274922025863908
0.6475,0.6425,0.6892499999999999,0.62025,0.71125,0.6025,0.88375,0.8242499999999999,0.7752500000000001,0.7315,0.76425,0.73725,0.4975912075564451,0.5027248147757997,0.5357737280101127,0.49951013409764444,0.49963872391182723,0.07853777212707992,0.4528631137215945,0.0017274922025863908
0.6475,0.6425,0.6890000000000001,0.62075,0.71125,0.6025,0.88375,0.8240000000000001,0.77575,0.732,0.7652500000000001,0.7404999999999999,0.4975947189156923,0.5026932125425753,0.5358509779135503,0.499669340518005,0.4992774478296401,0.07853777212707992,0.4528631137215945,0.0017274922025863908
0.6475,0.6425,0.68875,0.62125,0.71125,0.6025,0.88375,0.82375,0.77625,0.7325,0.76625,0.74375,0.49761227571192806,0.5026405421538678,0.5359949436426841,0.4998959034982933,0.49884881516956825,0.07752874227387536,0.45298695576236975,0.0011474701511581236
0.64775,0.6425,0.6890000000000001,0.62125,0.71125,0.60275,0.88375,0.8234999999999999,0.7767499999999999,0.733,0.7665000000000001,0.746,0.4976684574598827,0.502601917202149,0.5360862389831104,0.5001102198193508,0.4984079358562511,0.07753195086414795,0.452492108434589,0.0015293626840594563
0.648,0.6425,0.6892499999999999,0.62125,0.71125,0.603,0.88375,0.82325,0.77725,0.7334999999999999,0.7667499999999999,0.7482500000000001,0.4977000596931072,0.5026510762316092,0.5361880684012781,0.5004041393595671,0.49778948017562663,0.07753195086414795,0.452492108434589,0.0015293626840594563
0.64825,0.6425,0.6895,0.62125,0.71125,0.6032500000000001,0.88375,0.823,0.77775,0.7340000000000001,0.767,0.7505,0.49761227571192806,0.5024474173952738,0.5363495909266477,0.5007225521823312,0.4971342845651946,0.0772788904729795,0.45323411900859994,0.001723198569330822
0.6485,0.6425,0.68975,0.62125,0.71125,0.6035,0.88375,0.8227500000000001,0.77825,0.7345,0.76725,0.75275,0.4973067874574248,0.5022156676849608,0.5362828751009516,0.5016104341086527,0.494844161563562,0.0772788904729795,0.45323411900859994,0.001723198569330822
0.649,0.643,0.6905,0.62125,0.71175,0.60425,0.885,0.82525,0.7805,0.73725,0.7685,0.7575,0.4971733558060325,0.5023350538993644,0.5366410337441624,0.5018431204065852,0.4920090629085181,0.0772788904729795,0.45323411900859994,0.001723198569330822
